statistic_yyy,district_code,site_id,village,edu_age_15up_total,edu_doctor_graduated_m,edu_doctor_graduated_f,edu_doctor_ungraduated_m,edu_doctor_ungraduated_f,edu_master_graduated_m,edu_master_graduated_f,edu_master_ungraduated_m,edu_master_ungraduated_f,edu_university_graduated_m,edu_university_graduated_f,edu_university_ungraduated_m,edu_university_ungraduated_f,edu_juniorcollege_2ys_graduated_m,edu_juniorcollege_2ys_graduated_f,edu_juniorcollege_2ys_ungraduated_m,edu_juniorcollege_2ys_ungraduated_f,edu_juniorcollege_5ys_final2y_graduated_m,edu_juniorcollege_5ys_final2y_graduated_f,edu_juniorcollege_5ys_final2y_ungraduated_m,edu_juniorcollege_5ys_final2y_ungraduated_f,edu_senior_graduated_m,edu_senior_graduated_f,edu_senior_ungraduated_m,edu_senior_ungraduated_f,edu_seniorvocational_graduated_m,edu_seniorvocational_graduated_f,edu_seniorvocational_ungraduated_m,edu_seniorvocational_ungraduated_f,edu_juniorcollege_5ys_first3y_ungraduated_m,edu_juniorcollege_5ys_first3y_ungraduated_f,edu_junior_graduated_m,edu_junior_graduated_f,edu_junior_ungraduated_m,edu_junior_ungraduated_f,edu_juniorvocational_graduated_m,edu_juniorvocational_graduated_f,edu_juniorvocational_ungraduated_m,edu_juniorvocational_ungraduated_f,edu_primary_graduated_m,edu_primary_graduated_f,edu_primary_ungraduated_m,edu_primary_ungraduated_f,edu_selftaughtl_m,edu_selftaughtl_f,edu_illiterate_m,edu_illiterate_f
107,65000010107,新北市板橋區,富貴里,2088,5,3,1,2,88,46,21,15,250,287,91,66,51,56,7,11,74,64,4,0,54,51,21,32,135,172,34,35,2,3,75,79,10,9,2,5,1,1,69,131,5,9,0,5,0,6
107,65000010108,新北市板橋區,正泰里,2775,10,1,3,3,86,52,20,23,250,340,95,90,81,78,21,13,81,65,9,2,90,80,30,34,222,241,43,35,7,9,127,163,22,17,4,2,1,1,94,188,4,23,0,3,0,12
107,65000010109,新北市板橋區,民生里,2011,5,4,1,1,79,36,15,14,202,272,61,52,43,81,22,13,41,41,7,5,61,67,26,23,140,176,44,21,5,11,92,108,8,11,1,0,0,1,60,119,10,10,2,5,0,15
107,65000010110,新北市板橋區,後埔里,3408,12,8,9,3,192,101,36,29,423,386,123,111,106,136,15,13,103,98,8,6,105,104,40,42,230,285,51,32,7,16,113,138,21,13,1,4,2,1,67,176,5,20,0,4,0,13
107,65000010111,新北市板橋區,華福里,1925,6,0,3,2,60,39,14,13,200,237,59,51,48,42,10,7,66,42,4,7,55,63,27,19,169,174,28,17,7,10,84,117,17,12,2,1,0,1,63,122,5,13,0,3,0,6
107,65000010112,新北市板橋區,堂春里,3928,8,1,3,3,85,45,30,17,342,386,150,131,92,114,24,13,86,74,8,4,147,142,59,50,372,373,112,74,9,13,236,237,27,21,0,0,1,0,135,238,11,22,2,5,2,24
107,65000010113,新北市板橋區,成和里,5978,9,3,1,1,161,96,48,30,585,693,194,202,204,239,47,34,98,119,16,7,217,213,116,114,524,540,167,113,21,19,264,289,35,41,3,0,0,3,157,268,9,33,4,5,4,32
107,65000010114,新北市板橋區,光榮里,2371,5,2,6,4,75,49,18,10,232,290,72,68,77,68,11,7,65,48,8,4,105,73,39,21,212,185,40,26,3,7,104,126,22,18,5,1,1,0,73,153,4,12,0,7,0,15
107,65000010115,新北市板橋區,民安里,1862,6,0,3,0,64,54,12,11,206,241,70,59,50,74,10,5,54,60,2,2,60,62,27,28,154,152,25,16,3,5,66,77,7,13,2,2,0,0,45,104,2,8,3,7,1,10
107,65000010116,新北市板橋區,陽明里,2559,7,1,3,0,82,43,21,19,258,294,94,68,80,70,16,11,72,66,5,3,70,96,32,25,184,193,54,21,7,10,127,140,17,27,2,4,0,2,107,179,5,20,1,2,3,18
107,65000010117,新北市板橋區,朝陽里,3105,4,3,1,2,66,43,25,11,268,299,86,82,74,90,23,8,70,63,5,5,116,94,36,41,207,267,81,55,8,12,192,259,20,19,2,2,1,0,159,237,10,25,1,8,2,23
107,65000010118,新北市板橋區,松柏里,2131,3,0,2,1,76,40,13,11,202,197,68,65,65,89,12,14,44,37,5,5,57,50,30,22,178,164,57,50,2,13,126,116,21,17,4,1,1,0,80,157,7,13,1,4,1,10
107,65000010119,新北市板橋區,文聖里,3566,6,0,4,2,102,59,27,20,350,386,128,103,98,109,31,15,90,81,7,6,97,82,63,48,246,286,79,49,6,6,230,263,25,26,0,3,2,1,121,257,6,13,2,6,3,22
107,65000010120,新北市板橋區,居仁里,3005,5,3,5,2,92,58,21,19,308,334,93,94,78,87,21,16,77,59,4,4,102,85,36,33,237,247,72,42,11,5,156,208,23,19,4,1,0,1,115,168,9,13,0,10,0,28
107,65000010121,新北市板橋區,莊敬里,3631,8,4,3,1,162,134,40,28,419,486,125,119,87,144,21,17,96,104,6,3,94,101,79,65,209,263,81,51,9,15,141,173,24,25,2,3,0,3,85,148,7,17,1,4,0,24
107,65000010122,新北市板橋區,東安里,2174,6,0,6,3,58,39,13,13,185,218,52,51,70,71,13,4,43,38,1,7,56,59,39,32,206,183,58,40,11,16,112,142,25,19,4,4,1,2,91,134,12,12,0,6,0,19
107,65000010123,新北市板橋區,五權里,3787,4,2,4,0,97,50,26,13,365,345,122,95,111,132,14,20,98,53,9,5,140,120,54,52,302,287,102,55,11,18,226,277,34,22,1,1,0,0,159,286,12,26,1,4,1,31
107,65000010124,新北市板橋區,溪福里,12709,19,9,13,6,335,203,112,65,1155,1373,526,510,444,471,97,60,254,247,27,17,411,406,234,195,1110,1244,354,230,36,59,637,696,76,78,5,11,1,0,315,544,13,48,4,11,7,41
107,65000010125,新北市板橋區,大觀里,3334,2,1,1,1,48,41,21,15,294,331,112,105,76,88,29,11,52,45,10,0,106,104,35,43,293,303,81,46,5,11,255,323,25,18,1,0,0,0,152,196,6,18,1,6,0,23
107,65000010126,新北市板橋區,歡園里,1169,0,0,0,0,17,9,5,1,76,96,30,34,30,30,6,2,17,14,2,1,46,36,16,17,122,100,29,27,2,1,118,79,2,4,0,0,0,1,77,93,8,6,0,2,4,9
107,65000020001,新北市三重區,大有里,4888,4,2,9,3,126,77,37,27,495,543,149,151,125,157,39,13,103,84,5,6,150,123,66,55,400,438,133,79,6,9,341,370,24,25,5,4,2,1,171,260,8,24,2,7,3,27
107,65000020002,新北市三重區,二重里,1492,1,2,1,0,22,17,11,10,132,131,44,54,35,31,11,7,15,25,4,0,37,35,22,15,162,114,43,37,2,1,136,133,6,9,4,0,1,0,60,94,4,9,1,2,1,11
107,65000020003,新北市三重區,頂崁里,2145,0,0,0,0,43,20,12,5,201,237,78,72,51,57,19,10,48,33,2,0,62,58,25,26,204,179,52,40,4,2,167,169,14,8,3,3,1,0,91,119,2,12,0,2,4,10
107,65000020004,新北市三重區,谷王里,883,1,0,1,0,22,7,6,3,71,63,29,23,21,25,5,3,25,12,4,0,47,26,14,10,63,71,21,15,0,2,61,58,9,2,2,0,1,0,58,82,3,4,0,1,0,12
107,65000020005,新北市三重區,中興里,3653,2,2,4,1,92,64,28,26,347,420,132,125,99,95,27,16,77,85,5,2,118,99,54,36,297,271,86,48,6,5,239,244,28,13,6,6,0,0,172,219,8,24,0,3,4,18
107,65000020006,新北市三重區,德厚里,365,0,0,1,0,3,4,1,0,19,28,11,9,10,10,0,1,8,3,1,2,13,13,10,8,25,26,9,10,0,0,39,32,3,5,0,0,0,0,15,31,3,4,0,0,1,7
107,65000020007,新北市三重區,成功里,5636,9,1,8,2,196,133,53,38,610,711,209,180,173,236,32,27,153,117,8,8,164,184,106,89,429,503,123,87,11,12,199,285,30,29,7,3,3,0,137,262,7,28,2,6,3,23
107,65000020008,新北市三重區,福祉里,4964,13,5,6,5,184,139,43,36,571,642,186,141,133,181,20,29,122,107,7,3,153,139,84,75,329,416,102,71,5,6,234,291,21,19,5,7,1,0,124,255,9,22,1,9,1,12
107,65000020009,新北市三重區,福民里,3200,6,1,1,1,68,40,21,21,295,356,113,95,86,84,25,13,78,49,4,4,104,88,44,35,278,267,67,64,5,5,198,239,24,11,2,5,1,0,132,198,14,17,2,3,4,32
107,65000020010,新北市三重區,過田里,8803,13,5,9,4,200,121,51,33,678,681,257,234,206,261,54,37,233,179,17,7,392,240,176,127,825,691,298,152,12,19,977,595,86,65,10,5,4,1,344,360,36,41,5,7,17,38
107,65000020011,新北市三重區,錦田里,1912,0,1,1,0,45,30,13,7,187,212,68,54,62,56,13,11,47,31,2,1,72,65,22,33,163,162,54,23,0,8,112,115,4,13,3,2,0,0,67,127,0,7,1,6,2,10
107,65000020012,新北市三重區,重明里,3211,8,3,3,2,120,70,22,22,345,356,101,112,101,104,14,10,82,86,8,2,112,84,55,47,225,273,70,47,4,7,140,202,7,17,3,4,1,1,108,189,8,18,0,1,2,15
107,65000020013,新北市三重區,光田里,4138,12,4,8,3,122,73,29,30,417,438,146,124,111,155,26,24,106,105,5,7,134,100,47,56,307,358,91,61,6,6,226,230,18,25,11,9,0,0,163,283,8,17,0,7,4,26
107,65000020014,新北市三重區,光陽里,5893,10,1,4,2,180,106,45,47,648,597,247,196,201,204,52,32,144,127,8,6,193,186,82,84,431,496,121,76,6,12,300,379,37,26,7,5,3,1,174,320,13,38,5,4,1,36
107,65000020015,新北市三重區,田心里,3864,5,2,1,1,75,49,30,18,338,376,137,127,109,97,31,15,84,55,4,4,126,101,49,54,312,326,102,52,2,15,256,321,27,30,7,3,0,2,190,253,9,30,0,2,5,32
107,65000020016,新北市三重區,福田里,3279,0,1,4,1,88,54,31,12,340,333,125,96,78,76,30,9,90,62,5,2,92,84,44,38,283,262,103,51,2,3,205,294,14,18,8,5,0,0,104,182,6,18,2,3,4,17
107,65000020017,新北市三重區,田中里,5689,5,2,9,1,144,84,52,26,558,634,241,184,143,192,40,29,120,90,13,5,163,170,82,67,412,501,149,84,6,17,321,412,34,40,7,4,3,0,224,329,19,27,4,11,4,27
107,65000020018,新北市三重區,田安里,5694,10,3,8,2,147,99,48,29,505,575,201,172,154,194,29,29,134,95,8,4,186,182,91,59,456,551,142,96,5,17,354,412,30,37,6,11,0,2,191,326,14,25,1,8,3,43
107,65000020019,新北市三重區,三民里,3046,5,4,4,1,84,52,24,14,323,348,114,106,85,106,14,14,66,56,3,5,93,81,42,33,244,253,66,56,3,9,169,212,23,10,3,5,1,1,103,162,9,14,0,5,1,20
107,65000020020,新北市三重區,光明里,6789,18,9,11,4,228,152,49,40,723,760,247,256,174,244,45,32,142,157,12,6,224,223,114,105,501,567,161,111,8,17,346,411,35,44,8,12,1,3,185,316,12,31,2,5,7,31
107,65000020021,新北市三重區,光正里,2359,11,5,6,1,108,74,27,14,271,313,75,84,71,82,19,4,58,69,4,2,73,83,27,38,148,174,44,23,4,5,101,106,15,9,2,2,0,0,65,95,5,21,2,2,4,13
107,65000020022,新北市三重區,同安里,1325,3,0,0,0,21,10,9,4,89,114,39,37,37,29,5,9,12,13,4,0,53,41,18,13,107,125,43,25,1,6,143,116,7,8,3,1,0,0,56,76,9,19,3,3,2,12
107,65000020023,新北市三重區,同慶里,1636,5,1,3,1,40,24,15,11,185,175,47,55,35,48,10,7,24,45,1,3,64,47,22,20,124,134,39,23,1,4,105,110,11,3,3,1,0,1,48,85,9,21,1,2,3,20
107,65000020024,新北市三重區,菜寮里,2045,5,2,0,2,55,33,15,19,162,216,65,47,62,59,14,9,49,28,4,2,76,66,17,21,163,170,58,42,1,2,130,151,10,11,2,3,3,0,77,153,0,21,3,2,3,12
107,65000020025,新北市三重區,永春里,1766,3,1,2,0,42,24,5,9,170,184,56,58,59,47,15,11,37,31,4,1,54,50,19,22,138,153,47,25,3,5,113,131,11,9,3,2,0,0,69,105,7,22,0,4,1,14
107,65000020026,新北市三重區,中正里,1323,4,2,0,0,38,17,10,5,115,123,43,39,35,40,6,4,28,16,2,1,39,35,24,10,106,111,41,27,5,2,93,83,12,8,2,2,1,0,51,114,3,14,0,1,2,9
107,65000020027,新北市三重區,吉利里,1351,0,0,3,0,40,17,14,1,117,135,44,35,40,43,10,5,39,21,1,2,34,40,20,15,103,115,32,18,3,2,86,114,14,12,2,1,1,0,55,69,8,19,0,4,0,17
107,65000020028,新北市三重區,大同里,1892,3,2,2,1,58,31,14,9,196,202,67,63,44,68,13,7,54,47,3,3,56,61,28,21,144,160,45,36,1,5,93,126,15,8,1,2,0,1,61,104,5,16,0,1,1,14
107,65000020029,新北市三重區,中民里,1207,1,1,0,0,20,10,10,4,105,116,42,37,37,33,4,10,17,9,1,0,33,30,12,8,104,86,38,26,1,3,105,93,7,10,4,1,3,0,53,98,4,10,1,6,1,13
107,65000020030,新北市三重區,平和里,1414,2,1,0,0,18,16,2,1,91,107,41,31,35,40,11,7,28,14,2,2,40,35,16,8,149,124,44,35,1,4,132,107,11,1,2,0,1,0,74,121,7,19,1,1,14,18
107,65000020031,新北市三重區,大安里,1565,0,0,2,1,24,8,7,9,136,133,60,49,39,53,7,2,31,18,2,1,44,52,19,19,149,134,50,37,1,3,121,104,10,12,3,1,1,0,64,127,6,14,0,1,0,11
107,65000020032,新北市三重區,仁德里,1920,0,0,1,0,47,28,8,7,145,166,56,52,37,49,11,7,40,20,4,4,68,46,30,8,174,160,52,36,3,1,161,152,12,14,4,1,2,1,111,165,7,17,0,0,1,12
107,65000020033,新北市三重區,忠孝里,1721,2,1,0,1,30,20,18,7,157,156,56,52,36,53,12,15,28,29,2,4,63,64,19,25,162,140,51,22,0,1,120,107,7,13,0,1,2,1,79,124,4,12,1,5,3,16
107,65000020034,新北市三重區,仁義里,1155,0,1,0,0,25,13,6,5,71,110,46,41,29,43,9,3,24,12,2,2,35,30,13,9,115,111,45,20,3,3,80,77,10,6,1,1,0,0,44,77,4,13,1,0,2,13
107,65000020035,新北市三重區,光榮里,1364,1,0,2,0,29,26,8,6,157,147,38,44,23,35,10,10,35,19,2,0,43,35,30,19,105,105,29,26,3,2,95,106,9,9,3,2,1,1,43,85,1,4,0,1,3,12
107,65000020036,新北市三重區,光輝里,1427,2,0,2,1,32,18,3,5,142,142,48,35,34,34,7,8,37,23,2,2,31,27,18,14,128,123,40,31,2,4,110,124,4,5,1,2,0,0,56,102,3,7,1,2,0,15
107,65000020037,新北市三重區,福星里,1048,3,1,3,1,37,33,12,4,104,122,33,28,20,29,4,4,21,16,2,2,36,35,13,13,84,114,23,7,1,1,43,69,5,5,1,1,0,0,32,73,2,8,0,1,0,2
107,65000020038,新北市三重區,福利里,2113,5,5,0,1,65,35,24,17,207,263,93,87,40,74,14,7,52,46,4,3,60,91,26,29,164,220,28,29,1,1,110,117,15,7,2,4,0,0,51,91,6,3,1,3,0,12
107,65000020039,新北市三重區,清和里,3638,11,3,7,2,131,77,23,18,353,433,142,114,115,149,13,16,106,83,6,4,122,117,46,55,261,353,64,55,6,9,169,212,24,23,7,4,0,0,88,183,5,18,0,2,1,8
107,65000020040,新北市三重區,永興里,1242,4,2,0,1,27,15,13,9,111,114,41,33,35,47,10,7,34,27,3,2,35,38,12,16,119,150,23,19,1,1,67,77,5,12,3,2,1,0,39,67,2,7,1,2,1,7
107,65000020041,新北市三重區,中山里,2558,5,0,5,2,85,48,14,15,277,312,101,82,76,77,12,14,82,49,3,2,72,59,32,34,166,217,68,30,5,1,120,166,15,18,3,2,2,2,83,163,4,16,0,1,2,16
107,65000020042,新北市三重區,大園里,2570,4,3,4,1,64,39,20,13,211,234,97,83,70,73,12,18,51,45,4,4,78,84,29,38,240,204,82,47,1,3,162,177,10,19,2,5,1,1,114,175,5,21,0,2,0,20
107,65000020043,新北市三重區,國隆里,2570,0,1,0,0,56,39,21,16,236,274,104,77,75,82,14,10,64,54,5,1,75,64,38,25,206,253,49,47,7,6,157,169,21,14,3,4,0,1,84,171,4,19,0,2,0,22
107,65000020044,新北市三重區,重陽里,3356,7,0,6,1,69,50,24,17,327,342,131,113,85,89,23,16,94,52,3,2,114,85,46,48,251,275,79,55,5,10,215,256,22,21,5,3,0,1,126,220,9,21,1,6,6,25
107,65000020045,新北市三重區,民生里,3914,1,1,2,1,81,48,21,10,319,365,129,125,109,127,21,27,72,64,8,3,131,100,67,52,296,344,109,72,5,12,297,298,26,24,3,6,3,0,176,287,15,31,0,8,3,15
107,65000020046,新北市三重區,重新里,1353,2,0,2,0,35,20,6,9,119,143,43,32,37,35,7,4,26,26,3,1,59,30,18,19,94,129,43,12,3,0,84,98,16,8,2,3,0,0,51,105,7,8,0,3,3,8
107,65000020047,新北市三重區,正德里,1088,2,1,1,0,26,11,9,5,93,95,35,37,35,23,6,10,20,21,1,0,42,40,26,11,83,76,27,23,1,3,75,78,4,8,2,4,0,1,47,83,4,10,0,2,2,5
107,65000020048,新北市三重區,正義里,1677,3,1,1,0,42,25,12,11,174,185,52,43,55,57,7,11,45,30,2,2,59,49,29,16,125,132,35,30,1,4,92,108,12,7,3,2,1,0,81,110,3,9,1,0,0,10
107,65000020049,新北市三重區,正安里,1841,1,4,2,0,38,29,12,7,169,184,72,45,39,55,11,16,52,28,2,4,63,57,19,21,157,163,33,41,2,5,122,125,17,8,4,1,0,0,72,130,2,11,0,3,2,13
107,65000020050,新北市三重區,自強里,1682,0,1,0,0,29,10,7,3,141,164,52,46,59,52,11,13,33,18,0,0,55,35,22,21,129,132,49,36,0,7,138,140,8,12,1,0,0,2,82,147,5,9,1,2,2,8
107,65000020051,新北市三重區,文化里,2173,0,0,5,0,66,36,24,12,203,201,66,60,68,56,8,13,65,40,3,3,78,73,21,12,177,180,33,32,6,5,136,134,13,8,6,4,1,1,98,186,8,18,0,4,0,10
107,65000020052,新北市三重區,中央里,1707,2,0,1,3,49,21,10,5,144,165,51,49,39,60,8,6,36,27,3,5,63,60,30,24,120,144,45,20,3,1,112,109,10,15,1,6,2,0,90,137,6,9,3,1,1,11
107,65000020053,新北市三重區,雙園里,912,0,0,2,0,16,9,6,5,69,91,23,28,18,23,5,9,29,16,1,0,36,31,13,8,78,87,33,14,1,3,69,60,8,2,0,2,1,0,33,65,6,4,0,2,0,6
107,65000020054,新北市三重區,錦通里,1427,3,0,4,0,20,12,7,9,109,115,37,37,22,31,15,10,38,20,0,0,43,47,15,16,137,143,36,24,2,1,98,107,12,12,2,1,1,1,72,144,3,13,1,1,1,5
107,65000020055,新北市三重區,錦安里,1751,2,1,0,0,29,30,14,10,147,155,59,58,51,45,9,14,37,32,2,0,51,44,25,24,160,147,38,32,5,4,94,130,15,12,2,0,3,0,79,143,5,20,0,7,3,13
107,65000020056,新北市三重區,長安里,2089,7,1,2,0,38,23,11,8,164,191,51,53,47,51,22,10,52,28,5,3,68,68,41,18,194,183,61,49,1,5,150,155,12,10,4,2,0,0,93,175,2,13,0,2,2,14
107,65000020057,新北市三重區,光華里,1905,4,2,1,1,48,24,13,11,182,218,65,50,41,62,12,9,42,26,4,0,67,62,18,21,158,184,53,37,4,6,109,126,10,3,1,3,1,1,71,131,2,6,1,0,3,12
107,65000020058,新北市三重區,長生里,840,2,0,1,1,21,13,4,1,79,81,37,26,18,26,3,1,17,20,2,0,25,22,13,11,69,82,26,11,1,0,43,54,11,6,1,0,0,1,32,69,0,4,0,1,0,5
107,65000020059,新北市三重區,開元里,1421,1,0,1,1,41,29,9,9,134,147,37,24,46,48,4,4,34,23,2,3,41,31,27,19,96,118,31,22,3,2,111,100,18,5,2,0,0,1,61,100,5,12,1,3,4,11
107,65000020060,新北市三重區,大德里,810,2,0,0,0,18,7,5,6,76,81,19,22,25,25,4,3,18,17,0,0,25,36,10,12,64,81,26,6,2,2,46,53,2,6,1,0,1,1,33,71,1,0,0,1,1,1
107,65000020061,新北市三重區,長元里,2330,4,1,3,0,39,24,9,13,201,193,75,64,46,60,17,16,43,31,4,3,66,68,44,21,188,188,85,42,6,5,211,206,13,12,5,0,0,0,108,168,9,26,0,1,0,12
107,65000020062,新北市三重區,長江里,1918,3,2,2,0,52,31,11,8,161,165,65,52,43,64,16,10,43,51,3,0,77,48,24,28,129,147,52,29,1,1,145,154,12,12,5,0,0,1,93,140,3,12,1,1,5,16
107,65000020063,新北市三重區,長泰里,2127,2,0,1,1,37,24,5,10,166,173,74,61,44,55,10,9,53,27,2,2,58,57,31,25,205,203,80,51,2,2,139,166,22,11,3,3,1,3,102,166,12,13,0,2,2,12
107,65000020064,新北市三重區,長福里,1468,3,0,0,0,29,22,10,5,105,130,42,37,34,58,7,10,26,18,2,1,47,40,23,24,138,127,33,31,0,1,109,122,16,10,3,0,0,3,74,99,4,5,1,2,3,14
107,65000020065,新北市三重區,介壽里,1099,3,2,1,0,23,11,3,7,91,116,38,36,24,26,5,4,29,17,5,2,39,32,18,12,79,99,26,23,3,0,83,76,6,11,0,1,0,0,46,89,1,4,0,1,1,6
107,65000020066,新北市三重區,萬壽里,1899,1,2,3,1,40,22,16,10,160,202,48,77,58,58,8,5,51,36,3,1,56,54,36,31,156,145,38,22,2,8,136,140,12,11,0,2,0,1,89,123,3,12,1,4,3,12
107,65000020067,新北市三重區,錦江里,2227,2,3,2,0,27,14,15,9,169,178,55,55,48,59,17,8,27,22,3,1,81,57,29,30,189,179,67,60,1,10,236,224,17,16,2,0,0,1,101,153,10,21,2,4,3,20
107,65000020068,新北市三重區,龍濱里,3080,5,1,2,0,61,37,19,8,250,293,110,100,70,93,25,18,59,41,5,3,102,80,50,35,233,255,82,68,5,7,264,268,23,17,2,0,2,0,110,194,14,22,2,6,4,35
107,65000020069,新北市三重區,龍門里,1756,4,1,4,0,34,20,10,7,148,183,67,53,29,52,8,11,35,25,3,1,55,60,24,21,156,136,58,37,5,4,129,124,10,12,1,0,0,0,73,118,6,8,3,4,0,17
107,65000020070,新北市三重區,秀江里,1255,4,0,1,0,20,15,8,5,99,100,35,48,36,39,12,5,31,18,2,1,24,30,17,12,91,95,33,28,0,2,119,110,11,12,0,1,1,0,59,102,5,10,0,1,3,10
107,65000020071,新北市三重區,奕壽里,1645,2,1,6,1,34,25,6,15,142,185,50,52,49,45,11,9,40,25,3,0,58,43,32,17,141,144,37,25,4,2,96,115,20,10,0,0,0,0,67,103,4,10,0,2,1,13
107,65000020072,新北市三重區,三安里,2498,4,3,2,1,56,50,17,11,221,264,76,68,64,80,13,12,53,45,4,2,86,71,30,25,208,203,62,43,4,3,160,194,12,8,2,2,0,1,98,196,2,19,0,4,5,14
107,65000020073,新北市三重區,福安里,2852,3,0,1,0,62,40,19,6,261,298,110,102,74,101,12,13,51,66,6,2,113,75,55,31,209,231,60,56,4,3,193,211,10,14,1,0,1,0,134,176,3,10,0,4,5,26
107,65000020074,新北市三重區,信安里,1816,2,0,3,0,70,26,14,8,182,191,57,54,51,52,14,14,48,34,8,1,58,60,12,27,131,147,37,30,3,4,106,134,12,8,1,1,0,0,63,123,1,12,1,1,2,13
107,65000020075,新北市三重區,安慶里,1989,3,0,3,1,42,19,10,8,159,176,55,72,43,59,15,12,35,34,5,3,79,69,35,16,144,140,61,30,2,6,148,173,9,16,2,1,1,1,95,161,9,17,1,2,3,14
107,65000020076,新北市三重區,幸福里,4323,9,2,5,1,109,66,29,20,352,395,164,141,122,142,21,20,102,73,7,5,143,125,55,48,387,391,101,78,6,13,306,307,31,37,5,2,1,2,159,270,5,24,4,9,1,28
107,65000020077,新北市三重區,六合里,3471,6,1,2,4,67,47,29,14,283,316,117,104,87,95,26,14,69,51,8,4,105,76,44,47,292,309,99,69,3,7,277,284,18,27,2,3,1,0,158,235,4,24,1,11,1,30
107,65000020078,新北市三重區,六福里,5076,4,3,5,1,123,67,19,28,488,532,194,136,119,150,37,34,110,71,6,2,165,175,74,61,404,407,147,97,5,17,397,470,39,31,4,3,0,2,154,238,6,28,1,2,0,20
107,65000020079,新北市三重區,順德里,2080,4,0,2,0,32,11,10,4,149,151,63,55,50,61,15,9,33,22,1,0,79,60,27,26,176,140,78,38,2,6,227,189,19,18,0,1,0,0,96,153,6,22,4,5,6,30
107,65000020080,新北市三重區,承德里,1687,5,0,2,0,32,16,7,9,136,126,55,46,45,45,7,9,31,27,1,2,60,49,34,22,139,105,46,40,1,6,134,145,20,8,0,0,0,0,93,129,5,12,2,11,2,23
107,65000020081,新北市三重區,瑞德里,2220,0,1,0,0,33,23,10,11,163,202,62,84,60,61,16,13,45,23,3,1,67,56,27,21,198,183,67,44,3,7,187,161,16,10,4,0,0,0,111,175,7,25,4,8,1,27
107,65000020082,新北市三重區,崇德里,3677,1,2,3,1,61,39,24,11,261,339,108,81,103,88,25,19,60,46,9,6,123,95,50,39,312,294,106,59,6,11,351,335,31,20,4,2,1,0,179,280,12,20,3,12,6,39
107,65000020083,新北市三重區,厚德里,3327,6,2,4,1,100,55,28,25,309,330,122,118,107,137,17,22,76,63,5,1,105,101,56,45,238,267,68,52,0,9,177,233,23,17,3,1,0,0,145,211,10,22,1,2,3,10
107,65000020084,新北市三重區,維德里,2665,2,2,2,0,60,36,12,12,233,259,76,84,73,75,17,10,51,36,4,2,93,90,33,26,198,227,83,53,8,3,186,241,20,23,4,1,0,0,121,181,6,10,1,3,1,7
107,65000020085,新北市三重區,尚德里,2861,6,2,6,2,59,45,13,14,236,309,96,100,79,81,25,16,57,49,6,2,89,90,34,38,224,210,55,49,3,6,214,219,18,22,2,1,1,1,130,198,8,21,0,6,1,18
107,65000020086,新北市三重區,培德里,3443,7,5,6,4,104,60,26,17,338,361,119,108,94,87,13,19,86,58,4,6,135,109,58,41,259,304,86,44,6,7,215,251,14,21,3,3,0,0,127,194,8,14,1,5,1,15
107,65000020087,新北市三重區,永德里,4538,4,3,0,4,87,55,25,13,365,416,149,146,128,139,20,20,81,56,3,2,159,136,66,68,381,376,143,77,10,8,351,390,27,21,3,2,2,0,174,321,11,50,1,8,5,32
107,65000020088,新北市三重區,永盛里,3019,5,0,2,0,45,35,27,14,263,283,85,90,80,103,19,15,53,31,3,6,78,65,46,43,250,273,102,67,4,7,226,244,14,23,5,2,1,0,133,218,5,30,0,3,3,18
107,65000020089,新北市三重區,永福里,4882,6,0,3,1,75,45,19,12,390,502,152,181,122,147,39,26,94,84,10,7,158,148,84,64,385,430,152,101,8,14,379,394,31,27,3,1,0,1,218,273,13,32,1,11,3,36
107,65000020090,新北市三重區,永清里,4929,6,0,2,2,107,58,34,29,399,493,175,152,88,174,46,31,94,66,12,6,134,123,78,66,369,408,143,106,10,13,394,468,41,18,2,4,2,0,191,299,10,33,2,11,1,29
107,65000020091,新北市三重區,永安里,3728,4,2,0,2,96,44,21,17,271,356,147,136,110,130,33,19,72,49,12,4,95,95,77,49,293,323,127,80,2,7,273,303,30,20,5,1,2,0,141,228,10,17,2,5,0,18
107,65000020092,新北市三重區,永煇里,2367,0,1,4,0,45,22,17,6,177,207,90,61,60,78,16,18,25,29,4,0,74,65,30,26,212,186,70,43,2,1,229,243,15,8,1,0,0,0,111,137,8,18,1,2,5,20
107,65000020093,新北市三重區,溪美里,7665,10,6,4,7,210,119,49,43,705,785,283,255,242,273,59,38,158,154,15,12,244,227,99,95,542,613,203,147,12,24,517,655,50,49,5,3,0,3,253,383,16,31,3,11,7,46
107,65000020094,新北市三重區,福隆里,4130,7,5,6,2,118,71,20,32,405,474,148,133,102,139,37,24,96,94,5,1,146,130,71,57,285,345,96,76,6,9,236,313,29,32,0,0,1,0,116,205,8,23,1,3,1,22
107,65000020095,新北市三重區,五常里,3860,3,2,4,0,56,47,15,13,335,361,126,127,97,113,26,23,74,67,8,8,119,93,58,41,331,313,119,76,8,20,307,341,20,19,2,2,0,1,171,224,11,25,5,15,2,32
107,65000020096,新北市三重區,五福里,3488,5,2,2,1,123,75,24,23,331,383,105,108,75,118,20,18,61,63,5,3,126,122,49,46,220,265,95,63,3,12,231,276,20,22,2,0,2,0,138,181,12,28,2,7,1,20
