page_id,page_name,type,type_sub,page_url,politician_name,party,chamber,state,district_rep,main_page,post_count
401209188695,Art Robinson,figure,politician,https://www.facebook.com/artforcongress/,Art Robinson,Republican,House,Oregon,Oregon 4,1,15
7090829369,Peter DeFazio,figure,politician,https://www.facebook.com/PeterDeFazioOregon/,Peter DeFazio,Democratic,House,Oregon,Oregon 4,0,18
94324364811,Peter DeFazio,figure,politician,https://www.facebook.com/RepPeterDeFazio/,Peter DeFazio,Democratic,House,Oregon,Oregon 4,1,69
1640327012916850,Colm Willis,figure,politician,https://www.facebook.com/colmforcongress/,Colm Willis,Republican,House,Oregon,Oregon 5,1,NA
94978896695,Congressman Kurt Schrader,figure,politician,https://www.facebook.com/repschrader/,Kurt Schrader,Democratic,House,Oregon,Oregon 5,1,348
17146554445,Kurt Schrader,figure,politician,https://www.facebook.com/KurtSchraderOregon/,Kurt Schrader,Democratic,House,Oregon,Oregon 5,0,65
102717886476042,Governor Tom Corbett,figure,politician,https://www.facebook.com/Gov.TomCorbett/,Tom Corbett,Republican,Governor,Pennsylvania,Pennsylvania,1,1
148773651961044,Tom Wolf,figure,politician,https://www.facebook.com/WolfForPA/,Tom Wolf,Democratic,Governor,Pennsylvania,Pennsylvania,0,71
379182258914390,Governor Tom Wolf,figure,politician,https://www.facebook.com/governorwolf/,Tom Wolf,Democratic,Governor,Pennsylvania,Pennsylvania,1,423
6781166087,Bob Casey,figure,politician,https://www.facebook.com/BobCaseyJr/,Bob Casey,Democratic,Senate,Pennsylvania,Pennsylvania,0,48
107749545944874,U.S. Senator Bob Casey,figure,politician,https://www.facebook.com/SenatorBobCasey/,Bob Casey,Democratic,Senate,Pennsylvania,Pennsylvania,1,71
414340492020506,Kathleen McGinty,figure,politician,https://www.facebook.com/katiemcgintypa/,Kathleen McGinty,Democratic,Senate,Pennsylvania,Pennsylvania,1,3
89324781720,Pat Toomey,figure,politician,https://www.facebook.com/patricktoomey/,Pat Toomey,Republican,Senate,Pennsylvania,Pennsylvania,1,421
189274047751251,Senator Pat Toomey,figure,politician,https://www.facebook.com/senatortoomey/,Pat Toomey,Republican,Senate,Pennsylvania,Pennsylvania,0,304
331282800239640,Bob Brady for Congress,figure,politician,https://www.facebook.com/Bob-Brady-for-Congress-331282800239640/,Bob Brady,Democratic,House,Pennsylvania,Pennsylvania 1,1,1
144408762280226,Congressman Tom Marino,figure,politician,https://www.facebook.com/CongressmanMarino/,Tom Marino,Republican,House,Pennsylvania,Pennsylvania 10,0,1
354606837960207,Tom Marino,figure,politician,https://www.facebook.com/TomMarinoForCongress/,Tom Marino,Republican,House,Pennsylvania,Pennsylvania 10,1,350
19610961301,Lou Barletta,figure,politician,https://www.facebook.com/loujbarletta/,Lou Barletta,Republican,House,Pennsylvania,Pennsylvania 11,0,4
192357174108435,Congressman Lou Barletta,figure,politician,https://www.facebook.com/CongressmanLouBarletta/,Lou Barletta,Republican,House,Pennsylvania,Pennsylvania 11,1,188
323347281121134,Erin McClelland,figure,politician,https://www.facebook.com/ErinforPA/,Erin McClelland,Democratic,House,Pennsylvania,Pennsylvania 12,1,1
184537684685,Keith Rothfus,figure,politician,https://www.facebook.com/rothfusforcongress/,Keith Rothfus,Republican,House,Pennsylvania,Pennsylvania 12,0,3
133803223451004,Congressman Keith Rothfus,figure,politician,https://www.facebook.com/keithrothfus/,Keith Rothfus,Republican,House,Pennsylvania,Pennsylvania 12,1,169
516725565030981,Brendan Boyle,figure,politician,https://www.facebook.com/brendan.boyle.7165/,Brendan Boyle,Democratic,House,Pennsylvania,Pennsylvania 13,1,266
1509857819325070,Congressman Brendan Boyle,figure,politician,https://www.facebook.com/CongressmanBoyle/,Brendan Boyle,Democratic,House,Pennsylvania,Pennsylvania 13,0,NA
79663724861,U.S. Representative Mike Doyle,figure,politician,https://www.facebook.com/usrepmikedoyle/,Mike Doyle,Democratic,House,Pennsylvania,Pennsylvania 14,1,53
69862092533,Congressman Charlie Dent,figure,politician,https://www.facebook.com/congressmandent/,Charlie Dent,Republican,House,Pennsylvania,Pennsylvania 15,1,1
933947523382239,Paul Rizzo Candidate for the 15th Congressional District,figure,politician,https://www.facebook.com/RizzoforCongress/,Paul Rizzo,Libertarian,House,Pennsylvania,Pennsylvania 15,1,43
450921705114582,Christina M. Hartman,figure,politician,https://www.facebook.com/HartmanForPA/,Christina Hartman,Democratic,House,Pennsylvania,Pennsylvania 16,1,679
1626954784219530,Lloyd Smucker,figure,politician,https://www.facebook.com/SmuckerforCongress/,Lloyd Smucker,Republican,House,Pennsylvania,Pennsylvania 16,0,NA
78825262814,Congressman Lloyd Smucker,figure,politician,https://www.facebook.com/RepSmucker/,Lloyd Smucker,Republican,House,Pennsylvania,Pennsylvania 16,1,247
350692761610088,Matt Cartwright for U.S. Congress,figure,politician,https://www.facebook.com/cartwrightpa/,Matt Cartwright,Democratic,House,Pennsylvania,Pennsylvania 17,1,68
248507065275406,Congressman Matt Cartwright,figure,politician,https://www.facebook.com/CongressmanMattCartwright/,Matt Cartwright,Democratic,House,Pennsylvania,Pennsylvania 17,0,1
1383559735222840,Matt Connolly for Congress,figure,politician,https://www.facebook.com/CONNOLLY.forcongress/,Matt Connolly,Republican,House,Pennsylvania,Pennsylvania 17,1,NA
6435924267,Tim Murphy,figure,politician,https://www.facebook.com/murphyforcongress/,Tim Murphy,Republican,House,Pennsylvania,Pennsylvania 18,0,48
105769762798552,Congressman Tim Murphy (PA-18),figure,politician,https://www.facebook.com/reptimmurphy/,Tim Murphy,Republican,House,Pennsylvania,Pennsylvania 18,1,338
895094683900337,Dwight Evans,figure,politician,https://www.facebook.com/DwightEvansPA/,Dwight Evans,Democratic,House,Pennsylvania,Pennsylvania 2,1,344
191056827594903,Representative Mike Kelly,figure,politician,https://www.facebook.com/MikeKellyPA/,Mike Kelly,Republican,House,Pennsylvania,Pennsylvania 3,0,1
331707031806,Mike Kelly for Congress,figure,politician,https://www.facebook.com/MikeKellyforCongress/,Mike Kelly,Republican,House,Pennsylvania,Pennsylvania 3,1,65
184104508356643,Scott Perry for Congress,figure,politician,https://www.facebook.com/ScottPerryforCongress/,Scott Perry,Republican,House,Pennsylvania,Pennsylvania 4,0,3
376801102416184,Rep. Scott Perry,figure,politician,https://www.facebook.com/repscottperry/,Scott Perry,Republican,House,Pennsylvania,Pennsylvania 4,1,3
14463006747,Glenn Thompson,figure,politician,https://www.facebook.com/CongressmanGT/,Glenn Thompson,Republican,House,Pennsylvania,Pennsylvania 5,1,198
131818130322214,Kerith Strano Taylor for Congress,figure,politician,https://www.facebook.com/KerithStranoTaylorforCongress/,Kerith Strano Taylor,Democratic,House,Pennsylvania,Pennsylvania 5,0,2
226216401083717,Centre County for Kerith Strano Taylor,figure,politician,https://www.facebook.com/Centre-County-for-Kerith-Strano-Taylor-226216401083717/,Kerith Strano Taylor,Democratic,House,Pennsylvania,Pennsylvania 5,1,7
1376884799227750,Ryan Costello for Congress,figure,politician,https://www.facebook.com/CostelloForCongress/,Ryan Costello,Republican,House,Pennsylvania,Pennsylvania 6,1,NA
1647862965440860,Congressman Ryan Costello,figure,politician,https://www.facebook.com/CongressmanRyanCostello/,Ryan Costello,Republican,House,Pennsylvania,Pennsylvania 6,0,NA
136000283132824,Congressman Patrick Meehan,figure,politician,https://www.facebook.com/CongressmanPatrickMeehan/,Pat Meehan,Republican,House,Pennsylvania,Pennsylvania 7,0,1
233790533436,Pat Meehan,figure,politician,https://www.facebook.com/meehanforcongress/,Pat Meehan,Republican,House,Pennsylvania,Pennsylvania 7,1,99
1795367040728960,Congressman Brian Fitzpatrick,figure,politician,https://www.facebook.com/RepBrianFitzpatrick/,Brian Fitzpatrick,Republican,House,Pennsylvania,Pennsylvania 8,0,NA
451835328274640,Brian Fitzpatrick,figure,politician,https://www.facebook.com/BrianFitzpatrickForCongress/,Brian Fitzpatrick,Republican,House,Pennsylvania,Pennsylvania 8,1,330
10789042067,Steve Santarsiero,figure,politician,https://www.facebook.com/stevesantarsiero/,Steve Santarsiero,Democratic,House,Pennsylvania,Pennsylvania 8,1,277
344991422271532,Art Halvorson for Congress,figure,politician,https://www.facebook.com/arthalvorsonforcongress/,Art Halvorson,Democratic,House,Pennsylvania,Pennsylvania 9,1,377
131789793538815,Bill Shuster for Congress,figure,politician,https://www.facebook.com/BillShusterforCongress/,Bill Shuster,Republican,House,Pennsylvania,Pennsylvania 9,0,132
54386677806,Congressman Bill Shuster,figure,politician,https://www.facebook.com/Rep.Shuster/,Bill Shuster,Republican,House,Pennsylvania,Pennsylvania 9,1,385
873116402760402,Héctor Ferre,figure,politician,https://www.facebook.com/hectorferrercomisionado/,Héctor Ferre,Popular Democratic Party,House,Non-voting delegates,Puerto Rico,1,607
1638999086363520,Hugo Rodríguez,figure,politician,https://www.facebook.com/hugorodriguezpip/,Hugo Rodríguez,Puerto Rican Independence,House,Non-voting delegates,Puerto Rico,1,647
1692524767651070,Mariana Nogales Molinelli Comisionada Disidente,figure,politician,https://www.facebook.com/Mariana4Washington/,Mariana Nogales Molinelli,Working People's Party of Puerto Rico,House,Non-voting delegates,Puerto Rico,1,NA
55139978107,Pedro Pierluisi - in Congress,figure,politician,https://www.facebook.com/pedropierluisi/,Pedro Pierluisi,New Progressive,House,Non-voting delegates,Puerto Rico,0,437
294963660620753,Pedro R. Pierluisi,figure,politician,https://www.facebook.com/PierluisiPNP/,Pedro Pierluisi,New Progressive,House,Non-voting delegates,Puerto Rico,1,506
280575304764,Gina Raimondo,figure,politician,https://www.facebook.com/gina.raimondo/,Gina Raimondo,Democratic,Governor,Rhode Island,Rhode Island,1,87
223653951015444,Gina Raimondo,figure,politician,https://www.facebook.com/GinaMRaimondo/,Gina Raimondo,Democratic,Governor,Rhode Island,Rhode Island,0,15
567712886701894,Lincoln Chafee,figure,politician,https://www.facebook.com/chafee2016/,Lincoln Chafee,Democratic,Governor,Rhode Island,Rhode Island,1,55
213866375370646,Senator Jack Reed,figure,politician,https://www.facebook.com/SenJackReed/,Jack Reed,Democratic,Senate,Rhode Island,Rhode Island,1,127
1411485062416780,Jack Reed,figure,politician,https://www.facebook.com/ReedforRI/,Jack Reed,Democratic,Senate,Rhode Island,Rhode Island,0,NA
10519905140,Sheldon Whitehouse,figure,politician,https://www.facebook.com/SheldonWhitehouse/,Sheldon Whitehouse,Democratic,Senate,Rhode Island,Rhode Island,0,5
194172833926853,Senator Sheldon Whitehouse,figure,politician,https://www.facebook.com/SenatorWhitehouse/,Sheldon Whitehouse,Democratic,Senate,Rhode Island,Rhode Island,1,495
9514417573,David N. Cicilline,figure,politician,https://www.facebook.com/cicilline/,David Cicilline,Democratic,House,Rhode Island,Rhode Island 1,1,36
186949061341027,Congressman David Cicilline,figure,politician,https://www.facebook.com/CongressmanDavidCicilline/,David Cicilline,Democratic,House,Rhode Island,Rhode Island 1,0,2
256890944494236,H. Russell Taub,figure,politician,https://www.facebook.com/hrt2016/,H. Russell Taub,Republican,House,Rhode Island,Rhode Island 1,1,97
6578978441,Congressman Jim Langevin,figure,politician,https://www.facebook.com/CongressmanJimLangevin/?__mref=message_bubble,James Langevin,Democratic,House,Rhode Island,Rhode Island 2,1,171
10453255451,Henry McMaster,figure,politician,https://www.facebook.com/HenryMcMaster/,Henry McMaster,Republican,Governor,South Carolina,South Carolina,1,146
109521013225,Nikki Haley,figure,politician,https://www.facebook.com/NikkiHaley/,Nikki Haley,Republican,Governor,South Carolina,South Carolina,1,260
456718557853644,Bill Bledsoe,figure,politician,https://www.facebook.com/votedrbill/,Bill Bledsoe,Libertarian,Senate,South Carolina,South Carolina,1,1
257937783228,U.S. Senator Lindsey Graham,figure,politician,https://www.facebook.com/USSenatorLindseyGraham/,Lindsey Graham,Republican,Senate,South Carolina,South Carolina,0,2
165987503528599,Lindsey Graham,figure,politician,https://www.facebook.com/LindseyGrahamSC/,Lindsey Graham,Republican,Senate,South Carolina,South Carolina,1,255
349068689306,Tim Scott,figure,politician,https://www.facebook.com/votetimscott/,Tim Scott,Republican,Senate,South Carolina,South Carolina,0,102
163207553711385,Tim Scott,figure,politician,https://www.facebook.com/SenatorTimScott/,Tim Scott,Republican,Senate,South Carolina,South Carolina,1,322
111072282669530,Albert Travison for Congress District 1 - South Carolina,figure,politician,https://www.facebook.com/alberttravisonsc/,Albert Travison,American,House,South Carolina,South Carolina 1,1,8
19875032744,Mark Sanford,figure,politician,https://www.facebook.com/marksanford/,Mark Sanford,Republican,House,South Carolina,South Carolina 1,0,20
118387985037658,Congressman Mark Sanford,figure,politician,https://www.facebook.com/RepSanfordSC/,Mark Sanford,Republican,House,South Carolina,South Carolina 1,1,219
1077062875678310,Arik Bjorn,figure,politician,https://www.facebook.com/Bjorn2Run/,Arik Bjorn,Democratic,House,South Carolina,South Carolina 2,1,NA
70150469414,Joe Wilson,figure,politician,https://www.facebook.com/JoeWilson/,Joe Wilson,Republican,House,South Carolina,South Carolina 2,1,341
187268144624279,Congressman Jeff Duncan,figure,politician,https://www.facebook.com/RepJeffDuncan/,Jeff Duncan,Republican,House,South Carolina,South Carolina 3,1,169
987809514609449,Chris Fedalei,figure,politician,https://www.facebook.com/votefedalei/,Chris Fedalei,Democratic,House,South Carolina,South Carolina 4,1,251
130326173694547,Michael Chandler,figure,politician,https://www.facebook.com/mikechandlermma/,Michael Chandler,Constitution,House,South Carolina,South Carolina 4,1,6
143059759084016,Trey Gowdy,figure,politician,https://www.facebook.com/RepTreyGowdy/,Trey Gowdy,Republican,House,South Carolina,South Carolina 4,1,179
247697835432500,Trey Gowdy News and Support,figure,politician,https://www.facebook.com/TreyGowdyNewsAndSupport/,Trey Gowdy,Republican,House,South Carolina,South Carolina 4,0,4
362804017185166,Trey Gowdy Now,figure,politician,https://www.facebook.com/Trey-Gowdy-Now-362804017185166/,Trey Gowdy,Republican,House,South Carolina,South Carolina 4,0,145
1019824124707180,Trey Gowdy for Congress,figure,politician,https://www.facebook.com/gowdyforcongress/,Trey Gowdy,Republican,House,South Carolina,South Carolina 4,0,NA
249716212080256,Jim Clyburn,figure,politician,https://www.facebook.com/ClyburnforCongress/,Jim Clyburn,Democratic,House,South Carolina,South Carolina 6,1,27
751093611657284,Laura Sterling for Congress,figure,politician,https://www.facebook.com/sterlingforcongress/,Laura Sterling,Republican,House,South Carolina,South Carolina 6,1,55
176507322721102,Mal Hyman for US Congress,figure,politician,https://www.facebook.com/hymanforcongress/,Mal Hyman,Democratic,House,South Carolina,South Carolina 7,1,612
139766499461199,Tom Rice for Congress,figure,politician,https://www.facebook.com/TomRiceforCongress/,Tom Rice,Republican,House,South Carolina,South Carolina 7,0,2
403403083083104,Congressman Tom Rice,figure,politician,https://www.facebook.com/reptomrice/,Tom Rice,Republican,House,South Carolina,South Carolina 7,1,192
293134337476293,Jay Williams,figure,politician,https://www.facebook.com/RealJayWilliams/,Jay Williams,Democratic,Senate,South Dakota,South Dakota,1,103
63002536261,John Thune,figure,politician,https://www.facebook.com/johnthune/,John Thune,Republican,Senate,South Dakota,South Dakota,1,226
370185306396534,Mike Rounds,figure,politician,https://www.facebook.com/mikerounds/,Mike Rounds,Republican,Senate,South Dakota,South Dakota,0,1
