statistic_yyy,district_code,site_id,village,single_age_15down_m,single_age_15_19_m,single_age_20_24_m,single_age_25_29_m,single_age_30_34_m,single_age_35_39_m,single_age_40_44_m,single_age_45_49_m,single_age_50_54_m,single_age_55_59_m,single_age_60_64_m,single_age_65_69_m,single_age_70_74_m,single_age_75_79_m,single_age_80_84_m,single_age_85_89_m,single_age_90_94_m,single_age_95_99_m,single_age_100up_m,single_age_15down_f,single_age_15_19_f,single_age_20_24_f,single_age_25_29_f,single_age_30_34_f,single_age_35_39_f,single_age_40_44_f,single_age_45_49_f,single_age_50_54_f,single_age_55_59_f,single_age_60_64_f,single_age_65_69_f,single_age_70_74_f,single_age_75_79_f,single_age_80_84_f,single_age_85_89_f,single_age_90_94_f,single_age_95_99_f,single_age_100up_f,married_15down_m,married_15_19_m,married_20_24_m,married_25_29_m,married_30_34_m,married_35_39_m,married_40_44_m,married_45_49_m,married_50_54_m,married_55_59_m,married_60_64_m,married_65_69_m,married_70_74_m,married_75_79_m,married_80_84_m,married_85_89_m,married_90_94_m,married_95_99_m,married_100up_m,married_15down_f,married_15_19_f,married_20_24_f,married_25_29_f,married_30_34_f,married_35_39_f,married_40_44_f,married_45_49_f,married_50_54_f,married_55_59_f,married_60_64_f,married_65_69_f,married_70_74_f,married_75_79_f,married_80_84_f,married_85_89_f,married_90_94_f,married_95_99_f,married_100up_f,divorced_15down_m,divorced_15_19_m,divorced_20_24_m,divorced_25_29_m,divorced_30_34_m,divorced_35_39_m,divorced_40_44_m,divorced_45_49_m,divorced_50_54_m,divorced_55_59_m,divorced_60_64_m,divorced_65_69_m,divorced_70_74_m,divorced_75_79_m,divorced_80_84_m,divorced_85_89_m,divorced_90_94_m,divorced_95_99_m,divorced_100up_m,divorced_15down_f,divorced_15_19_f,divorced_20_24_f,divorced_25_29_f,divorced_30_34_f,divorced_35_39_f,divorced_40_44_f,divorced_45_49_f,divorced_50_54_f,divorced_55_59_f,divorced_60_64_f,divorced_65_69_f,divorced_70_74_f,divorced_75_79_f,divorced_80_84_f,divorced_85_89_f,divorced_90_94_f,divorced_95_99_f,divorced_100up_f,widowed_15down_m,widowed_15_19_m,widowed_20_24_m,widowed_25_29_m,widowed_30_34_m,widowed_35_39_m,widowed_40_44_m,widowed_45_49_m,widowed_50_54_m,widowed_55_59_m,widowed_60_64_m,widowed_65_69_m,widowed_70_74_m,widowed_75_79_m,widowed_80_84_m,widowed_85_89_m,widowed_90_94_m,widowed_95_99_m,widowed_100up_m,widowed_15down_f,widowed_15_19_f,widowed_20_24_f,widowed_25_29_f,widowed_30_34_f,widowed_35_39_f,widowed_40_44_f,widowed_45_49_f,widowed_50_54_f,widowed_55_59_f,widowed_60_64_f,widowed_65_69_f,widowed_70_74_f,widowed_75_79_f,widowed_80_84_f,widowed_85_89_f,widowed_90_94_f,widowed_95_99_f,widowed_100up_f
107,65000010029,新北市板橋區,江翠里,285,138,160,173,139,142,79,58,29,19,16,6,2,2,1,0,0,0,0,260,132,128,134,90,87,58,43,32,13,13,12,3,1,0,0,0,0,0,0,0,2,14,50,83,115,114,136,134,142,117,67,43,22,10,4,3,0,0,0,3,21,73,139,130,131,128,165,134,99,54,41,7,6,1,0,0,0,0,0,1,3,15,26,30,33,23,22,18,6,1,1,0,0,0,0,0,0,0,3,6,15,22,33,28,25,24,19,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,7,7,8,7,3,0,0,0,0,0,0,0,1,1,3,10,6,13,22,30,39,37,40,10,9,2,0
107,65000010030,新北市板橋區,純翠里,326,144,153,183,151,121,86,42,26,13,10,5,1,2,0,0,0,0,0,338,123,170,142,109,103,56,55,25,13,12,10,3,2,2,0,0,0,0,0,0,3,17,59,158,145,153,120,138,141,152,69,39,13,10,3,0,0,0,2,6,30,95,140,157,143,144,164,158,145,53,23,10,2,0,0,0,0,0,1,3,5,14,23,26,27,27,27,15,8,7,1,1,0,0,0,0,0,0,5,15,21,30,30,43,37,31,18,9,5,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,5,6,3,8,11,3,2,2,0,0,0,0,0,0,0,4,6,8,18,25,36,38,36,26,9,5,2,0
107,65000010031,新北市板橋區,溪頭里,395,185,210,208,140,129,83,63,36,19,11,6,2,0,3,0,0,0,0,376,145,158,162,120,95,72,48,41,23,16,6,7,2,2,0,0,0,0,0,0,2,17,62,125,167,154,182,139,134,137,87,53,33,11,7,1,0,0,1,5,24,92,138,154,178,175,158,160,130,59,36,15,6,2,0,0,0,0,0,2,8,7,36,38,37,34,17,18,12,3,1,0,0,0,0,0,0,1,4,5,13,42,39,55,45,39,27,8,3,1,0,1,0,0,0,0,0,0,0,0,1,1,3,2,8,7,8,9,7,4,2,0,0,0,0,0,0,0,2,4,8,16,23,34,39,40,45,29,23,8,2,0
107,65000010032,新北市板橋區,聯翠里,220,112,122,85,74,62,55,38,16,12,7,7,0,1,1,0,0,0,0,183,99,99,76,81,52,55,50,54,21,17,8,5,1,0,0,0,0,0,0,0,0,5,29,74,89,144,111,100,84,72,63,42,15,7,4,0,0,0,0,0,10,39,97,113,145,115,98,89,82,53,29,11,2,0,1,0,0,0,0,0,2,7,16,24,11,17,15,15,6,1,0,2,0,0,0,0,0,0,3,2,13,28,27,25,14,18,20,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,4,1,10,5,5,1,0,0,0,0,0,0,0,0,1,3,6,6,10,31,25,26,21,7,8,2,0
107,65000010033,新北市板橋區,宏翠里,311,110,120,143,118,122,79,61,29,9,4,5,1,0,0,0,0,0,0,280,124,131,118,88,95,88,59,35,14,10,8,4,0,2,0,1,0,0,0,0,4,12,75,133,190,150,91,93,91,122,58,32,15,3,1,0,1,0,0,4,30,109,182,200,100,97,110,137,93,37,22,4,2,0,0,0,0,0,0,2,2,10,25,33,29,17,19,13,7,5,1,0,0,0,0,0,0,1,3,6,35,47,45,43,40,41,31,8,4,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,7,3,4,3,4,0,0,1,0,0,0,1,1,1,4,3,6,13,21,34,34,24,11,10,3,0,0
107,65000010034,新北市板橋區,仁翠里,145,71,70,99,87,87,63,18,21,7,9,6,0,2,1,0,0,0,0,142,70,77,75,63,53,47,23,10,12,6,3,1,0,1,0,0,0,0,0,0,1,3,27,68,65,50,42,65,79,88,53,29,16,3,3,0,0,0,0,4,14,33,71,72,48,64,77,100,89,34,16,5,3,0,0,0,0,0,0,2,7,8,16,15,17,14,17,6,1,1,1,0,0,0,0,0,0,0,3,5,15,21,14,26,20,13,10,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,4,1,9,3,3,2,0,0,0,0,0,0,0,1,1,2,7,12,19,36,18,19,23,7,1,0,1
107,65000010035,新北市板橋區,新翠里,458,280,261,269,207,166,101,42,25,13,4,7,2,6,1,0,0,0,0,450,224,239,237,157,139,102,93,49,27,20,11,3,4,0,0,0,0,0,0,0,1,16,107,179,219,204,236,203,234,207,97,49,20,9,4,0,0,0,0,5,29,138,201,235,216,231,247,284,171,55,23,10,2,1,0,0,0,0,0,1,12,23,25,32,44,26,23,17,2,3,3,1,1,0,0,0,0,0,5,13,41,31,56,48,44,47,20,10,3,1,1,0,0,0,0,0,0,0,0,1,0,1,2,4,9,13,7,12,6,4,0,0,0,0,0,0,0,0,1,5,9,17,26,41,59,44,28,28,16,8,1,0
107,65000010036,新北市板橋區,吉翠里,255,86,117,144,100,104,67,32,16,15,6,4,0,0,0,0,0,0,0,232,94,104,123,86,76,38,29,14,12,8,9,1,1,0,0,0,0,0,0,0,2,10,54,101,90,70,60,97,109,122,49,25,12,3,0,0,0,0,1,6,28,60,99,97,72,79,108,137,93,28,15,7,0,0,0,0,0,0,0,0,8,18,21,17,18,20,10,12,3,2,1,0,0,0,0,0,0,2,7,10,20,31,24,28,27,28,13,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,4,8,6,4,1,5,2,1,0,0,0,0,0,0,0,0,5,5,19,22,35,13,21,11,4,7,1,0
107,65000010037,新北市板橋區,德翠里,592,233,241,276,160,154,79,52,33,11,4,5,1,0,0,0,1,0,0,532,216,240,229,140,91,69,55,29,17,4,8,2,2,1,0,1,0,0,0,0,3,22,86,201,234,251,182,186,213,151,51,40,10,7,0,0,0,0,2,5,41,115,224,310,225,248,230,195,117,32,30,6,1,1,0,0,0,0,1,0,5,15,31,40,36,25,23,15,6,1,0,0,0,0,0,0,0,3,3,14,27,30,43,46,32,35,22,11,3,2,0,1,0,0,0,0,0,0,0,0,0,0,3,4,3,6,8,3,5,4,2,0,0,0,0,0,1,2,2,1,11,19,26,36,25,34,21,19,10,3,1,0
107,65000010038,新北市板橋區,滿翠里,152,88,91,87,84,80,44,25,16,8,4,4,0,0,0,2,1,0,0,140,68,72,97,71,63,47,35,10,8,8,4,1,2,1,0,1,0,0,0,0,3,13,24,51,83,58,61,67,70,89,58,38,19,6,0,1,0,0,0,6,19,36,81,75,48,55,92,89,95,39,24,8,2,0,0,0,0,0,0,0,2,8,14,12,20,19,17,8,5,2,0,0,0,0,0,0,0,0,2,8,21,20,13,20,20,13,11,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,3,4,2,5,0,3,0,0,0,0,0,0,0,0,2,2,3,11,10,20,38,21,24,16,4,2,0,0
107,65000010039,新北市板橋區,明翠里,239,127,139,152,126,122,73,44,28,17,7,4,1,1,1,0,0,0,0,238,127,128,122,114,85,45,47,20,17,17,7,4,1,0,1,0,0,0,0,0,1,15,50,90,148,109,93,121,149,113,85,53,30,12,4,1,0,0,1,2,32,72,117,121,101,93,148,151,134,63,40,15,2,1,0,0,0,0,0,1,10,19,26,28,31,31,24,13,3,6,0,1,0,0,0,0,0,0,4,8,14,28,33,33,36,19,17,14,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,1,6,6,4,3,0,1,0,0,0,0,0,0,1,0,6,7,24,28,49,30,39,28,18,7,1,0
107,65000010040,新北市板橋區,松翠里,201,83,97,114,89,89,49,23,17,9,7,4,0,1,0,0,1,0,0,196,92,92,96,73,38,28,31,25,16,14,7,0,2,0,1,0,0,0,0,0,5,13,29,69,92,84,76,93,115,87,48,32,11,3,1,0,0,0,0,4,14,65,68,99,88,93,108,107,75,46,22,5,0,0,0,0,0,0,0,4,0,7,8,14,17,25,19,11,3,1,1,0,0,0,0,0,0,0,1,2,11,24,10,21,23,19,13,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,4,7,7,2,3,4,1,0,0,0,0,0,0,2,0,4,6,12,12,26,20,22,24,16,8,0,0
107,65000010041,新北市板橋區,柏翠里,296,123,121,130,88,80,54,29,20,18,12,4,2,1,0,1,0,0,0,252,84,132,109,82,79,57,44,32,14,14,4,6,6,1,0,1,0,0,0,0,3,15,48,84,103,97,91,119,104,107,70,24,21,8,1,1,0,0,0,7,16,64,114,122,135,101,114,123,98,48,31,10,1,0,0,0,0,0,1,0,4,9,19,22,24,23,12,16,6,1,0,0,0,0,0,0,0,3,3,3,12,25,39,28,20,18,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,4,7,8,3,6,1,0,0,0,0,1,1,2,3,0,7,13,21,31,25,31,20,14,2,1,0
107,65000010042,新北市板橋區,龍翠里,286,147,183,183,127,89,68,40,21,15,6,4,3,0,0,0,1,0,0,261,117,144,151,118,81,75,35,28,18,9,7,2,0,0,1,0,0,0,0,0,5,13,57,130,129,152,133,141,121,129,58,33,35,4,1,0,0,0,0,7,25,79,140,147,118,159,163,156,109,50,34,10,0,0,0,0,0,0,0,2,4,16,21,22,17,27,19,17,9,4,3,1,0,0,0,0,0,0,4,11,14,32,32,32,27,30,20,9,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,8,8,7,3,5,1,0,0,0,0,0,0,1,1,3,3,6,13,36,33,32,25,27,20,6,1,0
107,65000010043,新北市板橋區,華翠里,304,94,99,140,94,70,35,32,14,10,8,4,1,0,0,0,0,0,0,280,92,95,91,83,58,48,19,7,8,10,8,2,0,0,0,1,0,1,0,0,0,8,44,82,78,85,79,91,122,100,41,31,16,8,1,0,0,0,1,2,24,83,108,104,92,82,128,130,83,38,16,5,4,0,0,0,0,0,1,3,5,6,13,24,10,17,11,8,5,1,1,1,1,0,0,0,0,1,1,6,11,12,25,17,11,22,13,4,4,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,4,3,3,3,2,1,0,0,0,0,0,0,0,4,1,6,5,9,13,38,14,20,15,12,4,0,0
107,65000010044,新北市板橋區,忠翠里,906,350,345,292,201,154,96,50,49,22,12,7,1,1,1,0,0,0,0,856,342,329,231,176,132,91,100,83,40,30,12,5,3,3,2,1,1,0,0,0,3,23,101,240,301,388,388,293,253,215,84,61,27,19,7,1,0,0,0,4,52,153,336,398,454,364,319,291,181,86,44,9,7,0,0,0,0,0,0,2,9,24,27,44,42,34,35,12,6,4,3,0,0,0,0,0,0,0,6,11,38,52,47,80,69,29,30,15,1,3,0,0,0,0,0,0,0,0,0,1,0,3,3,4,4,8,9,7,4,8,4,0,1,0,0,0,0,0,4,3,2,20,14,29,54,46,48,38,33,10,1,3
107,65000010045,新北市板橋區,嵐翠里,155,62,76,74,78,51,36,25,15,13,3,1,0,0,0,1,0,0,0,128,63,50,67,49,46,27,25,16,10,7,5,0,0,0,1,0,0,0,0,0,3,11,31,58,67,55,61,62,69,64,37,26,8,4,4,1,0,0,0,3,18,27,62,57,51,45,77,67,67,25,16,3,6,0,0,0,0,0,0,1,5,7,11,11,16,18,13,11,2,0,1,0,0,0,0,0,0,0,4,7,15,22,12,22,17,18,15,5,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,4,3,8,1,6,1,2,0,0,0,0,0,0,2,1,5,3,6,18,20,14,14,15,7,1,0,2
107,65000010046,新北市板橋區,文翠里,230,108,120,134,110,93,58,34,29,12,3,7,3,3,1,0,0,0,0,210,102,124,107,98,81,56,45,30,9,7,8,4,2,2,0,0,1,0,0,0,2,8,40,84,108,112,97,97,119,110,50,49,17,11,5,0,0,0,0,3,22,56,98,97,97,94,111,120,98,45,23,10,5,1,0,0,0,0,0,2,4,6,16,19,29,18,23,12,5,2,0,1,0,0,0,0,0,1,1,9,12,18,30,18,28,31,13,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5,5,10,7,5,1,3,1,0,0,0,0,0,1,1,1,4,11,15,26,28,26,36,25,17,3,2,1
107,65000010047,新北市板橋區,青翠里,171,82,90,101,89,88,53,36,12,22,10,2,0,0,0,0,1,0,0,134,56,96,86,61,39,34,31,8,13,7,8,0,3,0,1,1,0,0,0,0,0,7,37,53,82,68,53,100,84,73,40,27,12,4,3,1,0,0,0,1,17,38,68,73,62,74,83,87,69,36,19,7,2,0,0,0,0,0,1,5,4,7,15,26,26,29,10,14,5,4,0,0,0,0,0,0,0,1,4,6,17,20,15,18,16,17,10,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,6,3,5,2,3,1,0,0,0,0,0,0,1,1,0,3,3,8,14,33,20,34,24,5,3,1,0
107,65000010048,新北市板橋區,懷翠里,337,193,247,196,177,139,75,43,29,25,16,8,2,1,0,0,0,0,0,311,165,191,186,109,108,73,48,27,18,13,11,3,1,0,0,0,0,0,0,0,3,24,59,126,135,161,157,176,178,124,64,42,23,12,7,0,0,0,0,3,32,88,147,151,168,167,202,171,136,45,28,14,7,2,0,0,0,0,0,2,3,19,38,31,38,26,23,13,10,3,0,1,1,1,0,0,0,0,3,9,28,42,34,31,35,40,22,10,2,2,1,0,0,0,0,0,0,0,0,1,0,2,4,6,8,5,10,11,14,1,4,0,0,0,0,0,0,0,3,3,5,13,21,30,59,23,41,30,18,13,4,0
107,65000010049,新北市板橋區,福翠里,69,17,36,31,41,33,28,18,15,14,4,1,1,2,0,0,1,1,0,68,30,38,32,19,42,25,9,6,5,2,5,1,0,0,0,0,0,0,0,0,1,6,16,27,30,33,22,31,36,35,23,11,7,10,0,0,0,0,0,6,8,15,28,29,22,19,42,38,37,7,10,8,0,0,0,0,0,0,0,1,4,3,4,6,9,14,9,8,4,3,0,0,0,1,0,0,0,1,1,2,6,10,10,7,7,7,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,0,5,0,0,0,0,0,0,0,0,0,1,1,2,3,3,13,17,12,5,9,2,1,1
107,65000010050,新北市板橋區,港嘴里,321,147,213,242,170,136,89,45,32,21,15,7,1,1,0,1,0,0,0,318,126,150,185,136,105,75,53,32,19,15,13,4,3,0,1,0,0,0,0,0,3,20,60,115,176,147,153,199,181,138,76,43,15,19,3,0,0,0,0,4,29,85,153,160,145,178,207,201,106,59,30,14,4,0,0,0,0,0,0,2,9,29,31,31,35,34,35,20,7,4,1,0,0,0,0,0,0,1,7,14,23,33,33,40,58,33,26,9,4,5,0,0,0,0,0,0,0,0,0,1,0,0,1,6,7,9,4,8,4,2,3,0,0,0,0,0,0,0,2,1,6,10,19,38,55,42,34,31,19,9,3,0
107,65000010051,新北市板橋區,振興里,222,117,145,161,140,114,61,34,29,16,9,4,1,0,0,0,1,0,0,213,115,137,112,108,74,47,31,26,8,16,10,5,2,0,1,0,0,0,0,0,1,15,52,91,96,84,125,142,135,98,54,51,18,7,6,2,1,0,0,3,23,61,116,94,103,124,160,115,96,54,22,9,4,1,0,0,0,0,1,2,9,5,22,24,30,23,20,16,1,2,1,0,0,0,0,0,0,1,4,3,19,19,26,27,31,28,13,10,3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,4,4,9,8,3,7,7,1,0,0,0,0,0,0,1,0,4,5,2,10,35,42,34,59,36,12,5,3,0
107,65000010052,新北市板橋區,振義里,200,133,137,145,108,91,65,46,22,19,5,2,3,2,1,0,0,0,0,236,131,125,107,77,67,55,38,23,18,4,6,3,1,1,1,0,0,0,0,0,0,15,38,90,115,130,137,88,122,91,60,43,11,14,1,1,0,0,0,6,28,59,88,98,131,121,124,100,90,50,26,13,4,0,0,0,0,0,1,0,6,18,21,30,21,18,18,11,6,0,1,1,0,0,0,0,0,0,3,9,25,22,21,29,29,18,19,4,2,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,7,6,6,7,7,0,1,0,0,0,0,0,0,1,1,5,9,16,32,36,23,34,23,16,8,1,0
107,65000010053,新北市板橋區,光復里,226,109,121,94,64,65,40,38,35,10,10,9,3,5,1,0,0,0,0,170,93,97,87,61,58,31,24,18,13,11,9,2,2,0,2,0,0,0,0,0,1,13,37,65,90,103,89,84,91,75,35,31,16,10,2,0,0,0,0,3,17,55,77,110,84,80,95,84,63,24,23,11,2,0,0,0,0,0,1,1,2,13,24,34,21,28,18,10,10,2,1,1,0,0,0,0,0,0,0,1,12,29,22,32,21,20,16,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,3,4,4,3,2,2,1,0,0,0,0,0,0,0,1,5,9,8,11,21,20,32,21,6,4,2,0
107,65000010054,新北市板橋區,埔墘里,308,158,216,238,153,120,79,58,35,13,11,7,2,2,2,0,0,0,0,338,160,167,198,143,93,67,61,52,35,26,9,3,5,4,1,0,0,0,0,0,3,15,57,136,176,156,175,185,179,133,51,56,38,20,4,0,0,0,0,7,35,81,166,164,172,167,217,186,114,56,53,19,2,2,0,0,0,0,1,1,3,17,25,38,41,46,24,10,4,2,1,0,0,0,0,0,0,2,3,5,32,42,46,47,46,34,31,6,5,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,6,4,6,6,7,9,4,1,0,0,0,0,0,0,2,4,2,12,22,40,42,32,41,40,21,10,2,0
107,65000010055,新北市板橋區,長壽里,172,77,89,89,84,62,49,26,12,17,7,8,2,0,1,0,0,0,0,148,60,84,74,63,50,37,22,18,9,4,4,2,1,1,1,0,0,0,0,0,0,8,34,73,70,68,65,70,93,90,49,29,11,6,2,0,0,0,0,2,9,49,86,65,51,73,80,102,87,33,21,8,3,0,0,0,0,0,0,0,3,10,8,14,14,12,12,8,3,3,0,0,0,0,0,0,0,0,1,3,12,18,20,9,11,14,12,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,7,5,5,1,5,5,2,0,0,0,0,0,0,0,1,2,1,10,15,11,26,18,26,10,15,6,0,0
107,65000010056,新北市板橋區,福壽里,144,107,118,142,88,64,47,21,18,8,3,3,2,1,0,0,0,0,1,184,84,99,87,70,46,38,18,6,8,6,6,3,2,0,0,1,0,0,0,0,1,16,43,68,71,89,94,119,106,74,47,27,8,7,2,1,0,0,0,4,10,64,68,83,97,123,122,118,68,34,13,6,1,0,0,0,0,0,0,2,4,10,8,17,21,17,10,14,5,3,1,0,0,0,0,0,0,1,3,9,7,14,16,20,18,18,8,6,2,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,6,5,5,4,1,0,0,0,0,0,0,0,0,0,0,3,7,11,21,25,23,23,16,12,2,1,0
107,65000010057,新北市板橋區,海山里,880,253,244,247,155,133,83,52,23,13,8,2,0,0,0,0,1,0,0,827,279,246,171,132,100,63,55,19,25,20,7,4,1,2,0,0,0,0,0,0,1,22,74,174,236,227,201,196,214,175,98,65,22,14,8,4,0,0,2,6,35,124,316,346,242,221,239,209,155,76,34,11,6,2,0,0,0,0,1,3,7,19,23,29,35,25,17,9,9,4,2,0,1,0,0,0,0,1,2,6,34,34,35,36,32,21,16,8,3,1,0,0,0,0,0,0,0,0,0,1,2,0,2,3,7,9,11,5,5,4,2,1,0,0,0,0,0,0,0,5,8,4,16,31,41,41,44,47,17,7,1,1
107,65000010058,新北市板橋區,九如里,177,100,105,103,71,56,35,25,16,14,1,5,0,0,1,0,0,1,0,174,81,96,88,49,33,31,23,21,14,6,4,1,1,0,0,0,0,0,0,0,2,7,20,55,67,75,75,64,89,53,47,24,14,5,1,0,0,0,0,5,12,39,68,85,80,81,67,76,59,35,17,11,0,1,0,0,0,0,0,1,1,5,11,14,19,12,11,7,1,1,2,1,0,0,0,0,0,2,2,4,14,21,20,8,19,16,8,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,5,2,4,5,7,1,0,0,0,0,0,0,0,2,1,2,3,10,23,25,22,30,23,10,6,1,0
107,65000010059,新北市板橋區,玉光里,471,153,178,163,130,98,71,38,21,19,6,8,0,2,0,0,0,0,0,410,165,156,159,107,72,74,45,27,24,12,7,2,1,1,0,1,0,1,0,0,1,7,43,116,158,140,119,131,123,113,67,40,16,10,4,1,0,0,0,1,14,66,155,202,156,146,146,130,111,40,24,12,1,0,0,0,0,0,0,1,6,19,22,32,27,32,14,20,7,4,0,2,0,0,0,0,0,3,1,11,30,42,50,43,46,26,25,11,4,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,8,9,9,7,6,0,0,0,0,0,0,0,0,0,5,3,9,14,33,31,34,27,27,18,7,1,0
107,65000010060,新北市板橋區,光仁里,258,75,92,96,62,52,46,25,12,6,4,0,0,0,0,0,1,0,0,206,82,78,85,65,45,37,33,21,11,4,4,3,2,0,0,0,0,0,0,0,0,9,31,55,90,72,59,75,68,81,45,36,11,9,1,1,0,0,0,3,15,38,78,101,71,50,91,75,70,48,15,3,3,0,0,0,0,0,0,0,3,4,9,24,12,19,10,9,5,3,0,0,0,0,0,0,0,0,1,4,2,17,19,18,15,10,10,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,7,6,10,4,3,0,0,0,0,0,0,0,0,2,2,3,9,12,26,18,17,9,11,1,2,0
107,65000010061,新北市板橋區,埤墘里,442,126,142,124,85,91,52,32,29,15,6,3,0,0,0,0,0,1,0,413,98,119,114,85,79,48,41,23,17,9,5,2,2,0,0,0,0,0,0,0,3,10,43,92,152,143,81,96,106,91,49,33,16,13,10,1,0,0,0,6,30,64,133,174,132,104,124,108,84,40,27,9,1,1,1,1,0,0,0,7,3,12,15,20,24,25,17,11,9,2,2,1,0,0,0,0,0,1,6,7,24,32,35,28,27,23,13,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,10,8,7,1,8,0,0,0,0,0,0,0,1,2,3,10,10,21,32,32,32,28,11,6,1,0
107,65000010062,新北市板橋區,永安里,267,86,110,119,76,68,50,34,17,12,5,3,2,1,1,0,0,0,0,243,105,78,89,62,62,36,27,15,10,16,1,1,0,0,0,1,0,0,0,0,2,11,34,77,113,92,83,85,70,92,52,28,10,3,1,2,0,0,1,3,23,58,93,129,107,60,105,107,71,30,14,5,2,0,0,1,0,0,0,4,3,8,23,16,15,17,18,11,8,2,0,0,0,0,0,0,0,0,1,7,12,16,12,26,23,22,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,3,5,4,7,2,0,0,0,0,0,0,0,0,2,1,1,7,4,26,37,26,20,24,10,7,2,0
107,65000010063,新北市板橋區,雙玉里,375,145,116,101,87,85,52,30,15,16,12,3,1,0,0,0,2,1,1,360,155,110,99,52,59,50,26,15,13,3,5,2,1,0,0,0,0,0,0,0,2,9,37,88,127,146,112,92,88,92,47,40,13,8,3,0,0,0,0,5,18,48,124,178,140,102,114,99,85,43,19,12,1,2,0,0,0,0,1,2,4,11,14,20,24,24,16,13,5,2,3,0,0,0,0,0,0,1,2,5,21,31,20,24,25,27,13,7,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,4,5,6,6,7,1,0,0,0,0,0,0,1,1,3,2,3,7,15,50,22,28,29,9,6,1,0
107,65000010064,新北市板橋區,廣新里,312,114,84,102,90,75,51,36,16,17,6,1,3,1,1,1,0,0,0,262,84,101,83,73,43,37,20,24,9,8,6,3,0,0,0,0,0,0,0,0,1,20,33,87,100,86,76,87,106,91,50,40,9,7,2,2,1,0,3,6,25,66,104,118,78,85,90,111,93,45,11,5,5,0,0,0,0,0,0,2,4,7,21,11,20,21,15,12,5,4,0,0,0,0,0,0,0,2,1,6,19,19,20,23,21,18,10,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,6,4,1,0,1,1,0,0,0,0,0,0,1,5,4,7,20,35,31,28,31,3,3,0,0
107,65000010065,新北市板橋區,深丘里,943,286,266,235,181,146,94,54,24,17,12,7,2,3,1,1,0,1,0,905,226,243,222,149,129,84,49,34,32,20,14,5,1,2,2,0,1,0,0,0,2,24,87,204,262,215,218,247,254,219,96,62,31,11,5,2,1,0,0,7,40,156,303,319,245,261,268,269,189,79,42,15,6,1,0,0,0,0,0,3,9,18,27,33,22,34,26,16,9,2,2,0,0,0,1,0,0,0,5,15,29,38,36,36,48,34,28,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,9,9,13,11,5,7,2,2,1,0,0,0,0,0,0,0,4,7,7,16,19,49,31,44,27,23,10,1,0
107,65000010066,新北市板橋區,香丘里,362,98,114,115,90,57,59,36,17,22,5,6,3,1,1,0,1,0,0,332,93,92,105,63,75,39,22,16,8,12,8,0,2,1,0,0,0,0,0,1,1,8,33,85,86,82,88,82,114,92,39,39,12,7,3,1,0,0,1,5,19,61,131,121,112,99,107,111,88,34,23,5,2,0,0,0,0,0,0,1,3,15,15,22,15,13,19,11,8,5,0,0,0,0,0,0,0,3,1,5,18,11,20,20,20,12,7,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,8,4,4,4,3,1,0,0,0,0,1,0,0,0,0,3,12,24,27,23,19,25,15,3,1,0
